"Datum (UTC)";"Import Saldo";"Kernenergie";"Nicht Erneuerbar";"Erneuerbar";"Day Ahead Auktion (ES)"
2019-10-18 14:00:00;305.25;5966;13091.5;9587.5;44.03
2019-10-18 15:00:00;771.41;5966;12944;9107;45.01
2019-10-18 16:00:00;1180.96;5967;13025.5;8479.5;46.61
2019-10-18 17:00:00;1070.13;5967;13454.5;9183.5;52.68
2019-10-18 18:00:00;2232.94;5969;13478.5;9579.5;51.83
2019-10-18 19:00:00;2076.2;5973;13305.5;8832.5;50.49
2019-10-18 20:00:00;1160.36;5975;12401;8210;43.66
2019-10-18 21:00:00;391.84;5975;11245;8154;40.43
2019-10-18 22:00:00;871.5;5976;9671;7973;50.29
2019-10-18 23:00:00;920.58;5975;8743;7590;49.12
2019-10-19 00:00:00;596.97;5976;8612;7124;44.85
2019-10-19 01:00:00;653.54;5977;8282.5;7022.5;42
2019-10-19 02:00:00;562.77;5980;8208.5;6916.5;41.65
2019-10-19 03:00:00;627.2;5979;8278.5;6594.5;40.15
2019-10-19 04:00:00;382.53;5977;9399.5;6177.5;38.49
2019-10-19 05:00:00;682.09;5976;10197.5;6073.5;40.56
2019-10-19 06:00:00;924.48;5977;10387.5;6697.5;40.57
2019-10-19 07:00:00;1535.91;5977;10484.5;7876.5;46.34
2019-10-19 08:00:00;1764.65;5976;10747.5;8899.5;47.51
2019-10-19 09:00:00;1569.34;5974;10304;9935;44.16
2019-10-19 10:00:00;1195.47;5970;10388;10590;43.37
2019-10-19 11:00:00;871.23;5968;10330;11072;42.96
2019-10-19 12:00:00;485.39;5968;9904;11268;40.56
2019-10-19 13:00:00;-6.16;5967;9671.5;11665.5;37.62
2019-10-19 14:00:00;135.82;5967;9299;11476;36.25
2019-10-19 15:00:00;-283.94;5966;9991;10403;38.48
2019-10-19 16:00:00;-892.64;5969;10348.5;10034.5;44.08
2019-10-19 17:00:00;40.71;5970;10612;10266;47.9
2019-10-19 18:00:00;1333.6;5969;10622.5;10587.5;50.99
2019-10-19 19:00:00;1108.61;5970;10629.5;10137.5;50.01
2019-10-19 20:00:00;785.36;5972;9972.5;9390.5;42.15
2019-10-19 21:00:00;529.25;5975;9000.5;9032.5;40.56
2019-10-19 22:00:00;728.47;5974;7968;8945;37
2019-10-19 23:00:00;321.96;5975;7641;8989;35.1
2019-10-20 00:00:00;50.93;5976;7264.5;8770.5;33.33
2019-10-20 01:00:00;153.33;5980;7201.5;8696.5;32.42
2019-10-20 02:00:00;38.93;5980;7004.5;8793.5;32.3
2019-10-20 03:00:00;56.82;5980;7410;8663;32.42
2019-10-20 04:00:00;-212.73;5978;7512;8517;34.16
2019-10-20 05:00:00;-239.04;5974;8344;7984;35.02
2019-10-20 06:00:00;-266.2;5975;8721.5;7519.5;35.1
2019-10-20 07:00:00;440.36;5978;8666.5;7771.5;37.62
2019-10-20 08:00:00;385.95;5979;9399.5;8346.5;41.2
2019-10-20 09:00:00;-82.13;5976;9528.5;9531.5;41.67
2019-10-20 10:00:00;-596.34;5975;9895.5;10245.5;42.53
2019-10-20 11:00:00;-701.01;5976;10219;10472;45.51
2019-10-20 12:00:00;-471.52;5976;9833.5;10267.5;44.82
2019-10-20 13:00:00;-563.43;5976;8963.5;9894.5;41.55
2019-10-20 14:00:00;-765.93;5978;9114;9557;37.82
2019-10-20 15:00:00;-1174.58;5977;9627.5;9130.5;40.38
2019-10-20 16:00:00;-1870.98;5974;11382;8291;47.58
2019-10-20 17:00:00;-237.88;5973;11696;7816;51.06
2019-10-20 18:00:00;1934.72;5974;11732;7863;53.74
2019-10-20 19:00:00;2184.51;5975;11430.5;7709.5;56.14
2019-10-20 20:00:00;1248.44;5976;11191;7300;55.07
2019-10-20 21:00:00;569.37;5977;11485.5;5926.5;51.31
2019-10-20 22:00:00;933.25;5981;10720;4579;55.05
2019-10-20 23:00:00;482.65;5983;10582;4064;53.99
2019-10-21 00:00:00;568.99;5985;10399.5;3473.5;53.99
2019-10-21 01:00:00;417.99;5986;10374;3345;54.11
2019-10-21 02:00:00;394.09;5988;10851;3077;53.99
2019-10-21 03:00:00;737.7;5990;11335;2968;53.49
2019-10-21 04:00:00;1045.68;5988;13367;3305;55.05
2019-10-21 05:00:00;2216.68;5988;14961.5;4538.5;55.5
2019-10-21 06:00:00;2925.82;5987;15508.5;5493.5;55.5
2019-10-21 07:00:00;2701.97;5986;15602;6318;56.57
2019-10-21 08:00:00;2217.45;5985;15695.5;7451.5;55.49
2019-10-21 09:00:00;1261.34;5981;15513;8742;54.01
2019-10-21 10:00:00;1105.41;5981;15271.5;9357.5;53.49
2019-10-21 11:00:00;1753.38;5980;15270;8424;53.99
2019-10-21 12:00:00;1681.52;5978;15079;7676;52.86
2019-10-21 13:00:00;1522.77;5977;14946.5;7240.5;51.35
2019-10-21 14:00:00;1348.74;5975;14872;7098;51.35
2019-10-21 15:00:00;-442.53;5972;15250;8478;54.11
2019-10-21 16:00:00;-37.66;5972;15692.5;7667.5;58.02
2019-10-21 17:00:00;867.51;5973;16284.5;7671.5;60.46
2019-10-21 18:00:00;1789.95;5977;16600.5;8238.5;59.88
2019-10-21 19:00:00;3097.55;5977;15780;6699;56.11
2019-10-21 20:00:00;2091.79;5978;14973.5;5356.5;51.52
2019-10-21 21:00:00;1043.59;5978;14025;4928;44.19
2019-10-21 22:00:00;1485.32;5976;12257;4628;52.25
2019-10-21 23:00:00;1046.47;5976;11553.5;4364.5;51.05
2019-10-22 00:00:00;1042.88;5976;11147;4080;47
2019-10-22 01:00:00;1014.18;5975;10989;4318;45.03
2019-10-22 02:00:00;594.54;5976;11061;4686;44.5
2019-10-22 03:00:00;824.99;5977;10699;5176;45
2019-10-22 04:00:00;270.25;5976;12329.5;5867.5;46.99
2019-10-22 05:00:00;709.2;5972;13748.5;7939.5;56.43
2019-10-22 06:00:00;1611.19;5976;13848;9305;57.8
2019-10-22 07:00:00;1211.22;5976;14084;10289;57.88
2019-10-22 08:00:00;1244.83;5978;14241;10533;55.49
2019-10-22 09:00:00;991.77;5977;14369.5;10965.5;52.72
2019-10-22 10:00:00;206.9;5977;14297;12167;48.75
2019-10-22 11:00:00;-812.7;5976;14052.5;13196.5;46.25
2019-10-22 12:00:00;-1909.52;5975;13778;13553;45.51
2019-10-22 13:00:00;-3187.15;5975;13931;14051;44.26
2019-10-22 14:00:00;-3555.24;5977;14192;13759;46.24
2019-10-22 15:00:00;-3048.87;5979;14165.5;13266.5;49.55
2019-10-22 16:00:00;-2577.61;5981;14438;12547;51.42
2019-10-22 17:00:00;-1090.79;5983;14367.5;12489.5;54.88
2019-10-22 18:00:00;1212.87;5986;14060;11986;54.82
2019-10-22 19:00:00;1397.03;5986;14303;10604;49.73
2019-10-22 20:00:00;436.43;5986;13324.5;9429.5;43.78
2019-10-22 21:00:00;-179.59;5979;12250.5;8559.5;38.38
2019-10-22 22:00:00;476.52;5972;10056.5;8194.5;37.3
2019-10-22 23:00:00;-100.98;5975;9140.5;8839.5;33.5
2019-10-23 00:00:00;-1118.25;5973;9412.5;9376.5;32.43
2019-10-23 01:00:00;-1498.58;5973;9452.5;9583.5;32
2019-10-23 02:00:00;-1275.92;5945;9991;9392;31.4
2019-10-23 03:00:00;-1466.25;5939;10242;9012;33.5
2019-10-23 04:00:00;-879.55;5930;11167.5;9082.5;40.7
2019-10-23 05:00:00;1154.12;5922;12472.5;9261.5;51.36
2019-10-23 06:00:00;2688.1;5924;13228.5;9391.5;53.25
2019-10-23 07:00:00;1939.15;5921;13812;10261;56.01
2019-10-23 08:00:00;2531.64;5923;13586.5;10307.5;54.11
2019-10-23 09:00:00;3114.23;5931;13245;10206;51.23
2019-10-23 10:00:00;3692.58;5938;13100.5;10281.5;47.25
2019-10-23 11:00:00;3111.15;5942;13016.5;10792.5;46.35
2019-10-23 12:00:00;2478.1;5944;12966;10405;46.29
2019-10-23 13:00:00;2313.45;5941;13026;9836;45.65
2019-10-23 14:00:00;2232.88;5941;13177.5;9393.5;45.87
2019-10-23 15:00:00;2384.43;5942;13171;9073;50.67
2019-10-23 16:00:00;2447.12;5941;13011.5;8987.5;53.49
2019-10-23 17:00:00;4027.68;5941;13333.5;8862.5;55.49
2019-10-23 18:00:00;4922.95;5938;13656.5;9264.5;55.84
2019-10-23 19:00:00;4260.83;5939;13148.5;9320.5;54.34
2019-10-23 20:00:00;2529.61;5941;12609.5;8433.5;48
2019-10-23 21:00:00;1369.11;5922;11548.5;8226.5;41.69
2019-10-23 22:00:00;1288.27;5903;10155;8133;41.81
2019-10-23 23:00:00;339.59;5884;9710.5;8158.5;39.21
2019-10-24 00:00:00;-127.7;5885;9297.5;8366.5;37.57
2019-10-24 01:00:00;-348.02;5885;8974;8643;36.35
2019-10-24 02:00:00;-421.2;5887;8983;8989;35.91
2019-10-24 03:00:00;-372.15;5884;9250;9068;37.06
2019-10-24 04:00:00;-273.77;5886;10047;9632;39.55
2019-10-24 05:00:00;785.47;5895;11460;10673;48.98
2019-10-24 06:00:00;974;5899;12523;11748;54.11
2019-10-24 07:00:00;1294.5;5901;12454;12145;54.11
2019-10-24 08:00:00;0;5902;12595.5;12695.5;51.48
2019-10-24 09:00:00;-245.16;5905;12684.5;13854.5;46.93
2019-10-24 10:00:00;0;5910;12157.5;14340.5;44.44
2019-10-24 11:00:00;252.19;5907;11441;14565;42.5
2019-10-24 12:00:00;-183.11;5905;11181;14753;38.65
2019-10-24 13:00:00;-348.08;5908;10758.5;15036.5;37.35
2019-10-24 14:00:00;-697.74;5911;10681;15000;38.35
2019-10-24 15:00:00;-582.11;5912;10886.5;14232.5;42.86
2019-10-24 16:00:00;-366.44;5911;11543.5;12717.5;48.01
2019-10-24 17:00:00;1268.32;5912;12131;12243;55.05
2019-10-24 18:00:00;2559.9;5913;12631;12348;58.97
2019-10-24 19:00:00;2312.52;5917;13124.5;11379.5;57.5
2019-10-24 20:00:00;800.8;5915;12909.5;10262.5;54.85
2019-10-24 21:00:00;-49.63;5917;12640;8819;48.06
2019-10-24 22:00:00;-317.7;5918;11762.5;8178.5;51
2019-10-24 23:00:00;-295.88;5920;10513.5;7734.5;51.48
2019-10-25 00:00:00;-317.66;5922;9717.5;7604.5;45.03
2019-10-25 01:00:00;-331.99;5925;9405.5;7489.5;41.44
2019-10-25 02:00:00;-372.39;5929;9572;7569;39.61
2019-10-25 03:00:00;-162.03;5930;9418.5;7734.5;42.11
2019-10-25 04:00:00;454.63;5930;10892.5;7784.5;44.57
2019-10-25 05:00:00;1470.39;5932;13150.5;8416.5;51.23
2019-10-25 06:00:00;2773.38;5932;13758;8727;53.1
2019-10-25 07:00:00;2726.85;5931;13418.5;9695.5;53.1
2019-10-25 08:00:00;2425.21;5931;13159;10563;52.24
2019-10-25 09:00:00;1547.99;5925;12681;11882;48.81
2019-10-25 10:00:00;1412.08;5919;12132;12623;47.01
2019-10-25 11:00:00;1403.81;5920;12235;12766;46.5
2019-10-25 12:00:00;1363.27;5917;11761;12458;44.57
2019-10-25 13:00:00;930.58;5917;12119;11955;44.5
2019-10-25 14:00:00;796.07;5915;11879;11356;44.57
2019-10-25 15:00:00;959.74;5913;12227;10586;46.01
2019-10-25 16:00:00;1477.48;5913;13062.5;8832.5;51.23
2019-10-25 17:00:00;3393.34;5913;13498;7650;56.51
2019-10-25 18:00:00;4484.24;5913;13553.5;7985.5;60.16
2019-10-25 19:00:00;4255.07;5917;13285;7759;57.79
2019-10-25 20:00:00;2292.69;5946;13331.5;7128.5;52.5
2019-10-25 21:00:00;1603.55;5968;12543;6474;46.07
2019-10-25 22:00:00;1410.4;5972;11000.5;6575.5;50.03
2019-10-25 23:00:00;859.89;5974;10021;6448;47
2019-10-26 00:00:00;776.17;5979;9049;6564;42.01
2019-10-26 01:00:00;585.49;5981;8969.5;6700.5;39.5
2019-10-26 02:00:00;308.5;5982;9073;6825;39.21
2019-10-26 03:00:00;273.69;5983;8943.5;6807.5;38.99
2019-10-26 04:00:00;258.36;5983;9153.5;6905.5;39.21
2019-10-26 05:00:00;767.74;5984;9507.5;6870.5;42.5
2019-10-26 06:00:00;998.18;5985;10745.5;6883.5;44.58
2019-10-26 07:00:00;1224.37;5984;11379.5;8051.5;48.01
2019-10-26 08:00:00;1157.3;5983;11163;9547;46.54
2019-10-26 09:00:00;765.15;5985;10254;10987;43.78
2019-10-26 10:00:00;593.49;5983;9809.5;11360.5;43.17
